IdActor,Actor Name
1268, John Ratzenberger
1269, Linden Ashby
1270,Rasmus Hardiker
1271, Thomas Brodie-Sangster
1272, David Menkin
1273, Kayvan Novak
1274,Fabian
1275, Annette Funicello
1276,Amitabh Bachchan
1277, Aamir Khan
1278, Fatima Sana Shaikh
1279, Md. Zeeshan Ayyub
1280, Ronit Roy
1281, Lloyd Owen
1282, Sharat Saxena
1283, Ila Arun
1284, Gavin Marshall
1285,Jayasurya
1286, Swathy Reddy
1287, Vijay Babu
1288, Tg Ravi
1289, Sabumon
1290,Amy Huberman
1291, Emun Elliott
1292, Stephen Wright
1293, Pauline Mclynn
1294,Patrick Swayze
1295, Mary Elizabeth Mastrantonio
1296, Joseph Mazzello
1297, Seth Mumy
1298,Jane Wyman
1299, Van Johnson
1300, Barry Sullivan
1301, Howard Keel
1302, Phyllis Kirk
1303, Jeff Donnell
1304,Mary Astor
1305, Kenneth Mackenna
1306,Max Julien
1307, Vonetta Mcgee
1308, George Murdock
1309,Jason Riley
1310, Walter E. Williams
1311, Steven Pinker
1312, Dave Rubin
1313, Eva Moskowitz
1314, Adaecus Brooks
1315, Benjamin Lacasse
1316, Sam Peltzman
1317, Allen R. Sanderson
1318, Eric July
1319, Victor Davis Hanson
1320, Patrick M. Byrne
1321, Aaron Hunsaker
1322, Jennifer Van Laar
1323, Ron Losby
1324,Martin Sherman
1325,Joseph May
1326,Michael Brandon
1327,Pep Guardiola
1328, Oliver Khan
1329, Brandi Chastain
1330, Juan Mata
1331, Megan Rapinoe
1332,Kal Penn
1333, Cristela Alonzo
1334, Tone Bell
1335, Rob Corddry
1336, Ted Danson
1337, Zach Galifianakis
1338, Colin Hanks
1339, Ed Helms
1340, Pete Holmes
1341, Joel Mchale
1342, Thomas Middleditch
1343, Bobby Moynihan
1344, Ed O’Neill
1345, Patton Oswalt
1346, Rob Riggle
1347, Mary Steenburgen
1348, Jason Sudeikis
1349, Meghan Trainor
1350, Sasheer Zamata
1351,Russell Targ
1352, Dean Radin Phd
1353, Uri Geller
1354, Brian Josephson Phd
1355, Hal Puthoff Phd
1356, Stephan A. Schwartz
1357, Edgar Mitchell Phd
1358, Lori Williams
1359,Gabriel Bateman
1360, Megan Fox
1361, Kunal Nayyar
1362, Julia Jones
1363, Janet Montgomery
1364, Bryan Callen
1365, Todd Stashwick
1366, Neo Hooo
1367,Halle Berry
1368, Benicio Del Toro
1369, David Duchovny
1370,Jean Hersholt
1371, Dorothy Lovett
1372, Robert Baldwin
1373, Maude Eburne
1374, Neil Hamilton
1375, Anne Bennett
1376, Barton Yarborough
1377, Arthur Hoyt
1378, John Dilson
1379, Frank Melton
1380, Leon Tyler
1381, Milton Kibbee
1382, Gus Glassmire
1383, Patsy Parsons
1384, Meredith Howard
1385, Imogene Coca
1386, Heinie Conklin
1387, Jim Farley
1388, Edward Keane
1389, Ben Taggart
1390, Forrest Taylor
1391,Miriam Hopkins
1392, Merle Oberon
1393, Joel Mccrea
1394,Deborah Ayorinde
1395, Ashley Thomas
1396, Alison Pill
1397, Shahadi Wright Joseph
1398, Melody Hurd
1399, Ryan Kwanten
1400,Kento Yamazaki
1401, Mayu Matsuoka
1402, Kanichiro
1403, Sairi Ito
1404, Satoru Iguchi
1405,Sam Neill
1406, Ulrich Thomsen
1407, Om Puri
1408,Edward Furlong
1409, Corey Feldman
1410, George Mccluskey
1411,Pat Wayne
1412, Yvonne Craig
1413, Dan O'Herlihy
1414, Roberto De La Madrid
1415,Tye Sheridan
1416, Alden Ehrenreich
1417, Toni Collette
1418, Jason Patric
1419, Jack Huston
1420, Jennifer Aniston
1421,Martin P. Robinson
1422, Anthony Asbury
1423, John Kennedy
1424,Sam Hennings
1425, Brenda Strong
1426, Eric Johnson
1427, Alexander Carroll
1428, Tiffany Dupont
1429, Brighton Hertford
1430, Kimberly Varadi
1431, Colin Ford
1432, Kathryn Firago
1433, Jim Grimshaw
1434, Jonathan Scarfe
1435, Sarah Darling
1436, Edward Albert
1437, Ryan Wood
1438, Jordan Rose Tarter
1439, Anne Sward
1440, Levi Larsen
1441,Jermaine Jackson
1442, Rebekah Dean
1443, Jimmy Flint-Smith
1444, Chloe Tinou
1445,Tania Head
1446,Claire Trevor
1447, Albert Dekker
1448,Helen Mccory
1449, Jeremy Irvine
1450, Phoebe Fox
1451, Amelia Crouch
1452,Li Qin
1453, Wang Dalu
1454, Xiao Zhan
1455, Xin Zhilei
1456,Michael Ballif
1457, James Morris
1458, Hailey Nebeker
1459, Stevie Dutson
1460, Sean Hunter
1461, Emily Broschinsky
1462, Karlee Broschinsky
1463, Anita Rosenbaum
1464, Samuel Morris
1465, Charla Cochran Bocchicchio
1466,Molly Kunz
1467, Tyler Ross
1468, Allison Torem
1469,Nigel Hawthorne
1470, Jeremy Northam
1471, Rebecca Pidgeon
1472,Rachel Griffiths
1473, Sophia Ali
1474, Reign Edwards
1475, Helena Howard
1476, Mia Healey
1477, Jenna Clause
1478, Erana James
1479, Shannon Berry
1480, Sarah Pidgeon
1481,Edward Woodward
1482, Diane Cilento
1483, Britt Ekland
1484, Christopher Lee
1485,Robyn Daye Edwards
1486, Wade Hopwo
1487, Dan Lypchuk
1488,The Who
1489,Corey Reynolds
1490, Ken Arnold
1491,Sarah Hyland
1492, Camille Hyde
1493, Zora Bikangaga
1494, Laci Mosley
1495, Tom Conolly
1496, Grace Helbig
1497, Tyler James Williams
1498, Jenna Dewan
1499, Matt Shively
1500, Anna Camp
1501, Noureen Dewulf
1502, Wanda Sykes
1503, Kristen Johnston
1504, Patrick Warburton
1505, Keith David
1506,Gary Cooper
1507, Anna Sten
1508, Ralph Bellamy
1509,John Schneider
1510, Brooke Nevin
1511, Roma Downey
1512, Christopher Jacot
1513,Leonor Watling
1514, Rafael Novoa
1515, Nathaniel Parker
1516, Juana Acosta
1517,Sierra Mccormick
1518, Jake Horowitz
1519, Gail Cronauer
1520, Bruce Davis
1521, Cheyenne Barton
1522, Gregory Peyton
1523,Sean Xiao
1524, Wang Yi Bo
1525, Zoey Meng
1526,Thuso Mbedu
1527, Joel Edgerton
1528, Chase W. Dillon
1529, William Jackson Harper
1530, Will Poulter
1531,Barton Maclane
1532, Bobby Larsen
1533, Jan Wiley
1534, Charlotte Wynters
1535, Conrad Binyon
1536, Elizabeth Valentine
1537,Loki Mulholland
1538, Luvaghn Brown
1539, Joan Trumpauer Mulholland
1540,Dan Castellaneta
1541, Samantha Munro
1542, Jesy Mckinney
1543,Logan Bartholomew
1544, Bill Cobbs
1545, Brian Dennehy
1546, Ali Hillis
1547, Doug Jones
1548, Myko Olivier
1549,Yu Xiao Tong
1550, Guan Zhi Bin
1551, Mao Xiao Hui
1552, Kai Xuan
1553,Jason Alexander
1554, Reese Witherspoon
1555, Seth Green
1556, Carol Burnett
1557, Joe Mantegna
1558, Pamela Adlon
1559, Elizabeth Daily
1560, Dee Bradley Baker
1561, Gary Anthony Williams
1562,Chris Nelson
1563, Paulette Todd
1564, Karen Boles
1565, Don Brooks
1566,Jaeden Martell
1567, Sophie Giannamore
1568, John Turturro
1569, Chloë Sevigny
1570, Chris Messina
1571, Eve Hewson
1572,Eric Stoltz
1573, Catherine Bell
1574, Lou Diamond Phillips
1575, Bruce Davison
1576, Sam Neill
1577,Michael Gould
1578, Emma Lowndes
1579, Kevin Harvey
1580, Fern Deacon
1581, Liam Sargeant
1582, Valerie Jerwood
1583, Corinne Bowler
1584, Nina Tanner
1585, Janet Thomas
1586, Brian Barker
1587, Max Hill
1588, Michelle Nelson
1589, John Ryder
1590, Lucy Organ
1591,Justine Clarke
1592, Shane Jacobson
1593, William Mcinnes
1594, Claudia Karvan
1595, Michelle Vergara Moore
1596, Stephen Curry
1597,Peter Serafinowicz
1598, Griffin Newman
1599, Valorie Curry
1600, Brendan Hines
1601, Yara Martinez
1602, Scott Speiser
1603,Colin Hampden-White
1604, Aidy Smith
1605, Helena Nicklin
1606,Marc Seifer
1607, Jonathan Adam
1608,Boris Karloff
1609, Jack Nicholson
1610, Sandra Knight
1611, Dick Miller
1612, Dorothy Neumann
1613, Jonathan Haze
1614, Rick Dean
1615, Wayne Grace
1616,Jessica Biel
1617, Jodelle Ferland
1618, Stephen Mchattie
1619, William B. Davis
1620, Samantha Ferris
1621,Rainie Yang
1622, Wei-Ning Hsu
1623, Francesca Kao
1624, Shao-Hua Lung
1625, River Huang
1626,Robert De Niro
1627, Jennifer Warren
1628, Jarred Mickey
1629, Terrayne Crawford
1630, Martin J. Kelley
1631, Phyllis Black
1632, Anthony Charnota
1633, Lisa Blount
1634, Sybil Danning
1635, John Medici
1636, James Brown
1637, Sam Anderson
1638, Tony Brande
1639, Matt Greene
1640, Alvin Hammer
1641, Jack Slater
1642, Monica Davis
1643, Viva
1644,Swami Tadatmananda
1645, Sam Worthington
1646, Nicholas Bell
1647,Andy Hayward
1648, Matt Servo
1649, Caitlin Claessens
1650, Tom Park
1651, Kathryn Durst
1652,Finn Wittrock
1653, Emilie De Ravin
1654, Matt O'Leary
1655, Jessy Schram
1656,Barry Gibb
1657, Maurice Gibb
1658, Robin Gibb
1659,Rod Stewart
1660,Bradford Tatum
1661, China Kantner
1662, Clifton Collins Jr.
1663, David Groh
1664, Michael Kopelow
1665, Renee Ammann
1666,Issac Ryan Brown
1667, Jet Jurgensmeyer
1668,Thomas Beaudoin
1669, Kati Salowsky
1670, Steven A. Miller
1671,Nick Stahl
1672, Mia Maestro
1673, Taryn Manning
1674, Wallace Shawn
1675, Blair Brown
1676,Paulo Mathias Jr.
1677, Rafael Portugal
1678, Victor Meyniel
1679, Luísa Périssé
1680, Dj Amorim
1681,Davy Raphaely
1682, Sarah French
1683, Davi Sheridan
1684, Susan Moses
1685, Doug Henderson
1686, Paul Cottman
1687, Wayne Shearer
1688, Tony Barber
1689, Lisa Budwig
1690, Leslie Talley
1691, Honor Swinton Byrne
1692, Tom Burke
1693,Donielle Hansley
1694, Laurence Fishburne
1695, Regina King
1696, Angela Bassett
1697, Zoe Lulu
1698, Landon Gimenez
1699, Bobby Costanzo
1700, Brian George
1701, Karen Huie
1702, Jamie-Lynn Sigler
1703, Noah Weisberg
1704, Ian Alexander Jr.
1705, Marcelina Chavira
1706, Cedric Williams
1707,Gregory Peck
1708, Susan Hayward
1709, Ava Gardner
1710, Hildegard Knef
1711, Leo G. Carroll
1712, Torin Thatcher
1713, Ava Norring
1714, Helene Stanley
1715, Marcel Dalio
1716, Vicente G?Mez
1717, Richard Allan
1718, Olga Borget
1719, John Roy
1720, Amanda Ambrose
1721, Sugarfoot Anderson
1722, Salvador Baguez
1723, Charles Bates
1724, Maurice Brierre
1725, Arthur Brunner
1726, Charles Brunner
1727, Ernest Brunner
1728, Leonard Carey
1729, Benny Carter
1730, Monique Chantal
1731, Andr? Charlot
1732, Edward Colmans
1733, George Davis
1734, James Davis
1735, Amapola Del Vando
1736, Victor Desny
1737, John Dodsworth
1738, Arthur Dulac
1739, Wade Dumas
1740, Elzie Emanuel
1741, Lisa Ferraday
1742, Paul Fierro
1743, Bert Freed
1744, Martin Garralaga
1745, Janine Grandel
1746, Agn?S Laury
1747, Ivan Lebedeff
1748, Pepi Lenzi
1749, Jay Loft-Lyn
1750, Alphonse Martell
1751, George Navarro
1752, Constance Purdy
1753, Tito Renaldo
1754, Julian Rivero
1755, Emmett Smith
1756, Ann Staunton
1757, Paul Thompson
1758, Bertil Unger
1759, Maya Van Horn
1760, Cecil Weston
1761, Victor Wood
1762,Sharlto Copley
1763, Bella Thorne
1764, Sean Bean
1765,Pax Baldwin
1766, Sydney White
1767, Kenneth Welsh
1768, Patrick Stewart
1769,Jamie Bamber
1770, Taron Egerton
1771, Gerard Kearns
1772, Rhashan Stone
1773, David Walmsley
1774, Jodie Whittaker
1775, Pippa Bennett-Warner
1776,Yecheng Zheng
1777, Yixuan Hu
1778, Cancan Huang
1779, Lin Yang
1780,Jason Sklar
1781, Randy Sklar
1782,Alfred De Montesquiou
1783,Thekla Reutin
1784, Jacqueline Blom
1785, Marco Borsato
1786, Adrian Galley
1787, Ricky Koole
1788,Nikolaj Coster-Waldau
1789, Annabelle Wallis
1790, Hero Fiennes Tiffin
1791, Zahn Mcclarnon
1792,Tiffany Pollard
1793, Jonathan Andre
1794," Marcus "" Big Spence"""
1795, Spencer
1796,Jim Al-Khalili
1797,Jeni Courtney
1798, Eileen Colgan
1799, Mick Lally
1800, Susan Lynch
1801, John Lynch
1802, Frankie Mccafferty
1803, Virginia Mayo
1804, Boris Karloff
1805,Deborah Mailman
1806, David Tredinnick
1807, Samuel Johnson
1808, Sullivan Stapleton
1809, Nicholas Coghlan
1810, Alexandra Schepisi
1811, Rhys Muldoon
1812, Vince Colosimo
1813, Diana Glenn
1814, Ryan Johnson
1815,Dr. Nigel Bannister
1816, Dr. David Baker
1817, Professor Mike Cruise
1818, Anu Ojha
1819, Phil Hayward
1820,Jonathan Tucker
1821, Laura Ramsey
1822, Shawn Ashmore
1823, Joe Anderson
1824,Brian Viner
1825,Katie Holmes
1826, Anna Paquin
1827, Malin Akerman
1828, Adam Brody
1829, Dianna Agron
1830, Jeremy Strong
1831, Rebecca Lawrence
1832, Candice Bergen
1833, Elijah Wood
1834,Jack Huston
1835, Paul Reiser
1836, Diane Lane
1837, Amanda Peet
1838, Noah Wyle
1839, Isabelle Huppert
1840, John Slattery
1841, Andrew Rannells
1842, Aaron Eckhart
1843,Courtney Hansen
1844, Troy Ladd
1845,Jamal (Jay) Sommerville Aka The God I.E.
1846, Theron Edmonds Aka Barber Tee
1847, Juice Bigfellow Digi Global
1848, Jamal Woolard
1849, Sarah Oliver
1850, Young Dro
1851, Shawty Shawty
1852,Robert Hays
1853, Mei Harris
1854, Alan Rachins
1855,Akhil Talreja
1856, Amit Trivedi
1857, Karan Tacker
1858, Kryll
1859, Sreeram Chandra
1860, Thomson Andrews
1861, Prakriti Kakar
1862, Kiran Kamath
1863, Megha Kawale
1864, Nawed Khan
1865, Manasi Scott
1866, Nsg
1867, Sureal
1868, Rashmeet Kaur
1869, Anirudh Bhola
1870, Akasa Singh
1871, Nucleya
1872, Candice Redding
1873, Sunidhi Chauhan
1874, Rink
1875, Sonam Topden
1876, Skip
1877, Yash Narvekar
1878, Rupali Jagga
1879,Jamie Croft
1880, Debora-Lee Furness
1881, Joe Petruzzi
1882, David Niven
1883, Andrea Needs
1884,Robert Armstrong
1885, Carole Lombard
1886,Dr. Sam Osmanagich
1887, Dr. Robert Schoch
1888, Dr. Nabil Swelim
1889,Ben Foster
1890, Chris O'Dowd
1891, Jesse Plemons
1892,Jackie Chan
1893, Andy Lau
1894, Sammo Kam-Bo Hung
1895, Tony Ka Fai Leung
1896, Jimmy Wang Yu
1897,The Prince Family
1898,Jill Abplanalp
1899, Basheer Ahmed
1900, Tanya Eiserer
1901,Gu Shangwei
1902, Vithaya Pansringarm
1903, Byron Bishop
1904, Sahajak Boonthanakit
1905,Tycer
1906, Dan
1907,Lon Chaney
1908, Mary Philbin
1909,Pamela Brumley
1910, Jefferson Moore
1911,Paul Rhys
1912,Patrick Gibson
1913, Jack Lowden
1914, Sabrina Bartlett
1915, Eryka Karkuszewska
1916, Jennifer Hennessy
1917, Simon Kunz
1918, Matthew Aubrey
1919,Ana María Arango
1920, Francisco Bolívar
1921, Carlos Hurtado
1922,Warren Beatty
1923, Hume Cronyn
1924, Paula Prentiss
1925, Kenneth Mars
1926,Joanna Vanderham
1927, Elaine Cassidy
1928, Sarah Lancashire
1929,Pete Evans
1930,Paul Kelly
1931, Bruce Cowling
1932, Gary Gray
1933, Art Smith
1934, Ann Doran
1935, Chief Yowlachie
1936, Andrea Virginia Lester
1937, Brown Jug Reynolds
1938, Lassie
1939,Barbra Streisand
1940, George Segal
1941, Robert Klein
1942, Allen Garfield
1943, Marilyn Chambers
1944,Walter Brennan
1945, Fred Astaire
1946, Edgar Buchanan
1947, Andy Devine
1948, Chill Wills
1949,Trace Adkins
1950, Sean Patrick Flanery
1951, Jon Foo
1952, Danny Trejo
1953,Jack Lemmon
1954, Sandy Dennis
1955, Sandy Baron
1956,Lucy Davis
1957, Ricky Gervais
1958, Martin Freeman
1959, Mackenzie Crook
1960, Stephen Merchant
1961, Walter Matthau
1962, John Fiedler
1963, Herb Edelman
1964, Monica Evans
1965,Jerry Lewis
1966, Stella Stevens
1967, Del Moore
1968,Anne Baxter
1969, Walter Huston
1970, Walter Brennan
1971, Ann Harding
1972, Jane Withers
1973, Farley Granger
1974, Erich Von Stroheim
1975, Dean Jagger
1976,Hugh Laurie
1977, Tom Hiddleston
1978, Nader Boussandel
1979,Matt Jones
1980, Dave Hill
1981, Kelen Coleman
1982, Eloise Mumford
1983, Brett Gelman
1984,Luke Goss
1985, Bokeem Woodbine
1986,Anthony Fanelli
1987, Lyndsey Doolen
1988,Myles Erlick
1989, Shelby Bain
1990, Victoria Baldesarra
1991, Alexandra Beaton
1992,Rachel Aviv
1993, Roz Chast
1994, Paul Giamatti
1995,Matt Braunger
1996, Ben Schwartz
1997, Kerri Kenney-Silver
1998, Creed Bratton
1999,Bruce Bennett
2000, Ulta Holt
2001,Bracha Van Doesburgh
2002, Daan Schuurmans
2003, Thijs Römer
2004, Karina Smulders
2005, Fedja Van Huêt
2006, Anneke Blok
2007, Hannah Van Lunteren
2008, Leopold Witte
2009,Tatiana Maslany
2010, Andrew Buchan
2011, Peter Capaldi
2012, Al Weaver
2013,Julianne Moore
2014, Chris Bauer
2015, Arija Bareikis
2016, Roy Scheider
2017, Hope Davis
2018, Blythe Danner
2019, James Le Gros
2020, Michael Vartan
2021, Laurel Holloman
2022,Robert Redford
2023,David Suchet
2024, Mathew Prichard
2025, Rosalind Christie
2026,Tom Burke
2027, Santiago Cabrera
2028, Howard Charles
2029, Alexandra Dowling
2030,Gloria Gomez
2031, Ted Rowlands
2032,Lyle Blackburn
2033, Amy Davies
2034, Penny Riggs
2035,John Thomson
2036, Sarah Hadland
2037, Terenia Edwards
2038, Joshua Silver
2039, Sophie Ward
2040, Stewart Clarke
2041, Leo Wringer
2042,Andre Gower
2043, Duncan Regehr
2044, Ryan Lambert
2045, Stephen Macht
2046, Tom Noonan
2047,Ron Paul
2048, Tom Woods
2049, Michael Huemer
2050, James C. Scott
2051, Dave Smith
2052, Thaddeus Russell
2053, David Friedman
2054,C.J. Thomason
2055, Stephen Lang
2056, Michelle Pierce
2057,David Robles
2058, Cecilia Santiago
2059, Conchi López
2060,J. Edward Bromberg
2061,  Isabel Randolph
2062,  Frank Jenks
2063,  Eric Sinclair
2064,  Paul Guilfoyle
2065,  Ben Welden
2066,Ralph Fiennes
2067, Michael Bryant
2068, Julie Christie
2069,Kerrie Hayes
2070, Ciaran Griffiths
2071, Barbara Marten
2072, Matthew Mcnulty
2073, Holly Lucas
2074, Katherine Rose Morley
2075, Sascha Parkinson
2076, Connor Dempsey
2077, Hugh Simon
2078, Sope Dirisu
2079, Aidan Mcardle
2080,Matt Boliek
2081, John C. Bailey
2082,Rachel Brosnahan
2083, Alex Borstein
2084, Michael Zegen
2085, Marin Hinkle
2086, Kevin Pollak
2087, Caroline Aaron
2088, Jane Lynch
2089, Tony Shalhoub
2090,Wesley Snipes
2091, William Hope
2092, Emma Samms
2093, Anthony Warren
2094, Peter Youngblood Hills
2095, Vlad Ivanov
2096,Charlie Hofheimer
2097, Aleksa Palladino
2098, Robin Lord Taylor
2099, Madeleine Mcgraw
2100, Clarke Peters
2101,Alexa Davalos
2102, Joel De La Fuente
2103, Jason O’Mara
2104, Brennan Brown
2105, Chelah Horsdal
2106, Frances Turner
2107, Rufus Sewell
2108, Polly Ann Young
2109, Edward Peil
2110, Anita Campillo
2111, Lafe Mckee
2112, George F. Hayes
2113, Lynne Carver
2114, Sally Payne
2115, Gale Storm
2116, Sons Of The Pioneers
2117, William Haade
2118, James Seay
2119,Tomo Muranaka
2120, Momoko Tanabe
2121, Nao Nagasawa
2122, Tadashi Miyazawa
2123, Yutaka Aoyama
2124, Takeshi Kaga
2125,Lucille Ball
2126, Vivian Vance
2127, Gale Gordon
2128, Jim Nabors
2129, Mel Tormé
2130, Claude Akins
2131, Mary Jane Croft
2132, John Wayne
2133, George Burns
2134, Milton Berle
2135, Jimmy Garrett
2136,Matthew Edward Lowe
2137, Owen John Lowe
2138, Whoopi Goldberg
2139, Dwight Schultz
2140,Ido Port
2141, Alfred Molina
2142, Gilya Stern
2143, Rami Heuberger
2144, Theodore Bikel
2145,Jeff Bridges
2146, Rachel Mcadams
2147, Paul Rudd
2148,Bette Davis
2149, Herbert Marshall
2150, Teresa Wright
2151,Barry Paine
2152,Lee J. Cobb
2153, Roscoe Lee Browne
2154, Anthony Zerbe
2155, Lola Falana
2156, Lee Majors
2157, Barbara Hershey
2158, Yaphet Kotto
2159, Dub Taylor
2160, Ray Teal
2161,Lu Bai
2162, Kai Xu
2163, Xu Dai
2164, Yan Xiao
2165, Guanxiang Liu
2166, Lu Mi
2167, Zifeng Li
2168, Hao Xiang
2169, De Yang
2170, Ye Ding
2171,Lloyd Daniels
2172, Avery Johnson
2173, Bobbito Garcia
2174, David Robinson
2175, Jerry Tarkanian
2176,Jo Hart
2177, Aaron Jeffcoate
2178, Lee Bane
2179,Vanessa Williams
2180, Noah Schnapp
2181, Mark Hamill
2182, Tia Carrere
2183, Mark Dacascos
2184, Teilor Grubbs
2185, Kiefer O'Reilly
2186,Alex Pettyfer
2187, Robert Wieckiewicz
2188, Talulah Riley
2189,Matt Bomer
2190, Kelsey Grammer
2191, Lily Collins
2192, Dominique Mcelligott
2193, Enzo Cilenti
2194, Koen De Bouw
2195, Mark O'Brien
2196, Rosemarie Dewitt
2197,Liz Arnold
2198, Peter Arnold
2199, Daniel Bennison
2200, Jeff Bloking
2201, Alec Canarri
2202,Tara Reid
2203, Ian Ziering
2204, Cassie Scerbo
2205, Vivica A. Fox
2206, Judah Friedlander
2207,Jessie Buckley
2208, Jeremy Neumark Jones
2209, Tom Glynn-Carney
2210,Kevin Kline
2211,Conseulo 'Chatita' Berrellez
2212, Geneva Camarena
2213, Jorge Godoy
2214,Howard Phillips
2215, Preston Foster
2216,Chadwick Hopson
2217, Alexis Johnson
2218,George C. Scott
2219, Eva Marie Saint
2220, Peter Banks
2221, Daniel Benzali
2222, Ron Berglas
2223, Irina Brook
2224, Ray Charleson
2225, Nancy Crane
2226, Frank Dux
2227, Richard A. Dysart
2228, Don Fellows
2229, Alan Freitag
2230, David Gilliam
2231, Terry Gurry
2232, Garrick Hagon
2233, Murray Hamilton
2234, Jeff Harding
2235, Thomasine Heiner
2236, Van Hinman
2237, Lou Hirsch
2238, Erika Hoffman
2239, Sharon Holm
2240, Horst Janson
2241, Errol John
2242, Daniel Kash
2243, Ed Lauter
2244, Bradley Lavelle
2245, Lesa Lockford
2246, Amanda Mainard
2247, Christopher Malcolm
2248, Paul Maxwell
2249, Paul Michael
2250, Michael John Paliotti
2251, Oscar Quitak
2252, Shane Rimmer
2253, Devon Scott
2254, Kathryn Leigh Scott
2255, Tony Sibbald
2256, John Sterland
2257, Catherine Strauss
2258, Aaron Swartz
2259, Bryan Torfeh
2260, Trinity Boys Choir
2261, Ian Tyler
2262,Mike Epps
2263, Jimmie Fails
2264, Finn Wittrock
2265, Danny Glover
2266, Rob Morgan
2267, Tichina Arnold
2268, Jonathan Majors
2269,Dr. Mark Fairchild
2270,Rita Hayworth
2271, Orson Welles
2272, Everett Sloane
2273, Glenn Anders
2274, Ted De Corsia
2275, Erskine Sanford
2276, Harry Shannon
2277, Helen Traubel
2278, Kathleen Freeman
2279, Hope Holiday
2280, Lynn Ross
2281, Charlie Cox
2282, Michael Gambon
2283, Jim Broadbent
2284, Ray Winstone
2285,Zoe Kazan
2286, Andrea Riseborough
2287, Tahar Rahim
2288, Bill Nighy
2289, Jay Baruchel
2290, Caleb Landry Jones
2291,Pete Demeo
2292,Nat Wolff
2293, Alexander Skarsgård
2294,"Ray ""Crash"" Corrigan"
2295," John ""Dusty"" King"
2296," Max ""Alibi"" Terhune"
2297, Edwin Brian
2298, Luana Walters
2299, Al Bridge
2300, Glenn Strange
2301,Sun Chien
2302, Lo Meng
2303, Pan Ping-Chang
2304, Lu Feng
2305, Chiang Sheng
2306, Vera-Ellen
2307,Sixx Orange
2308, Isabella Acres
2309, E'Myri Crutchfield
2310, Gabe Eggerling
2311, Sophia Mitri Schloss
2312, Monica Lacy
